adapter,budget_hit,error,evicted_kv_mib,extra_arrival_index,extra_backend,extra_bits,extra_builtin_request_fallback,extra_cache_rebuild_reason,extra_cache_reused,extra_effective_prompt_chars,extra_env,extra_family,extra_gpu0_peak_memory_mib,extra_gpu1_peak_memory_mib,extra_h2o_cache_budget,extra_h2o_heavy_ratio,extra_h2o_heavy_size,extra_h2o_kept_tokens,extra_h2o_mask_events,extra_h2o_prompt_tokens,extra_h2o_prune_events,extra_h2o_recent_ratio,extra_h2o_recent_size,extra_history_turns,extra_kivi_effective_mode,extra_kivi_group_size,extra_kivi_kernel_calls,extra_kivi_quantization_triggered,extra_kivi_quantize_calls,extra_kivi_quantized_layers,extra_kivi_quantized_tokens,extra_kivi_residual_length,extra_max_new_tokens,extra_metric_loss_em,extra_metric_loss_f1,extra_metric_loss_rouge_l,extra_model,extra_primary_metric,extra_profile_note,extra_prompt_text,extra_prompt_tokens,extra_reference,extra_request_source,extra_stage_decode_ms,extra_stage_first_token_ms,extra_stage_generate_ms,extra_stage_model_load_ms,extra_stage_prefill_ms,extra_stage_startup_ms,extra_stage_tokenize_ms,extra_stage_total_ms,extra_stage_transfer_ms,extra_ttft_semantics,extra_worker_mode,kv_cache_memory_mib,kv_cumulative_mib,kv_incremental_mib,latency_ms,length_bucket,measured,ok,output_text,peak_memory_mib,profile,quality_loss,quality_score,recompute_ms,request_id,resident_kv_mib_after,resident_kv_mib_before,resident_memory_mib,restore_ms,session_id,split,task,ttft_ms,turn_index
kivi,False,,0.0,19,qwen2_kivi,2,false,history_turns_present,False,678,edgekv-kivi,kivi,7611.45849609375,7650.197265625,,,,,,,,,,"[""User: Summarize:\nSession B starts with a medium-length document about cache eviction and restore costs. The important point is that offloading saves memory but may add restore latency later.\nSummary:"", ""Assistant: Offloading reduces memory pressure but can add restore latency when the session resumes."", ""User: Summarize:\nThe follow-up for session B discusses how restore events can increase TTFT even when average memory drops.\nSummary:"", ""Assistant: Restore events can raise TTFT even if average memory usage goes down.""]",quantized,32,8232,True,4648,280,21504,64,16,1.0,0.6296296296296295,0.7777777777777778,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,,"Summarize:
Session B comes back after partial eviction. The system may need to restore or recompute part of its KV cache before generating the next answer.
Summary:",134,"When session B returns after eviction, the backend may restore or recompute cached state.",data/fixtures/pilot_session_trace_requests.jsonl,0.0,142.59080216288567,1226.2447215616703,9842.868234962225,142.3926167190075,0.3233812749385834,0.0,1226.5569642186165,0.09546428918838501,first_token,persistent,3.416259765625,3.416259765625,0.2666015625,1226.5569642186165,medium,True,True," 
Session B involves restoring or recomputing part of the KV cache after partial",15261.65576171875,kivi_2bit_residual64,0.19883040935672514,0.8011695906432749,0.0,session_b_turn_002__pressure_r1_c2,3.416259765625,3.149658203125,9611.765625,0.0,session-b__pressure_r1_c2,eval,summary,142.59080216288567,2
kivi,False,,0.0,20,qwen2_kivi,2,false,history_turns_present,False,354,edgekv-kivi,kivi,7570.93701171875,7588.62109375,,,,,,,,,,"[""User: Context:\nSession D arrives while other sessions are still active.\n\nQuestion:\nWhy can that trigger eviction?\nAnswer:"", ""Assistant: because the global resident KV budget may be exceeded when multiple sessions overlap""]",quantized,32,8988,True,5068,308,23296,64,16,1.0,0.8064516129032258,0.8709677419354839,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,f1,,"Context:
Session D continues after a crowded interval.

Question:
What backend behavior should differ from independent requests?
Answer:",63,"interleaved sessions should trigger eviction, restore, recompute, or queue behavior that independent requests do not show",data/fixtures/pilot_session_trace_requests.jsonl,0.0,79.04786989092827,1142.0273557305336,9842.868234962225,78.79304513335228,0.3233812749385834,0.0,1142.433375120163,0.09888783097267151,first_token,persistent,2.53271484375,2.53271484375,0.50927734375,1142.433375120163,medium,True,True," 
The backend should handle the requests from Session D differently due to potential state or",15159.55810546875,kivi_2bit_residual64,0.0,1.0,0.0,session_d_turn_001__pressure_r1_c1,2.53271484375,2.0234375,9611.765625,0.0,session-d__pressure_r1_c1,eval,qa,79.04786989092827,1
kivi,False,,0.0,21,qwen2_kivi,2,false,history_turns_present,False,354,edgekv-kivi,kivi,7571.19677734375,7588.880859375,,,,,,,,,,"[""User: Context:\nSession D arrives while other sessions are still active.\n\nQuestion:\nWhy can that trigger eviction?\nAnswer:"", ""Assistant: because the global resident KV budget may be exceeded when multiple sessions overlap""]",quantized,32,9744,True,5488,336,25088,64,16,1.0,0.8064516129032258,0.8709677419354839,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,f1,,"Context:
Session D continues after a crowded interval.

Question:
What backend behavior should differ from independent requests?
Answer:",63,"interleaved sessions should trigger eviction, restore, recompute, or queue behavior that independent requests do not show",data/fixtures/pilot_session_trace_requests.jsonl,0.0,80.4799422621727,1127.614852041006,9842.868234962225,80.28822764754295,0.3233812749385834,0.0,1127.913635224104,0.08872896432876587,first_token,persistent,2.53271484375,2.53271484375,0.50927734375,1127.913635224104,medium,True,True," 
The backend should handle the requests from Session D differently due to potential state or",15160.07763671875,kivi_2bit_residual64,0.0,1.0,0.0,session_d_turn_001__pressure_r1_c2,2.53271484375,2.0234375,9611.765625,0.0,session-d__pressure_r1_c2,eval,qa,80.4799422621727,1
kivi,False,,0.0,22,qwen2_kivi,2,false,history_turns_present,False,802,edgekv-kivi,kivi,7618.140625,7659.8291015625,,,,,,,,,,"[""User: Summarize:\nSession C carries a longer report about memory budgeting across many concurrent conversations. It emphasizes that the system should separate policy-level filtering from backend budget hits.\nSummary:"", ""Assistant: The report distinguishes policy budget filtering from real backend budget hits under concurrency."", ""User: Summarize:\nThe second turn of session C explains that a resident trace should show global resident KV near the configured budget and expose queueing if pressure remains too high.\nSummary:"", ""Assistant: A good trace shows resident KV near budget and may expose queueing under sustained pressure.""]",quantized,32,10584,True,5964,364,28672,64,16,1.0,0.6875,0.75,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,,"Summarize:
The final session C turn closes the trace by comparing action distributions under different budgets and checking whether backend events align with the raw CSV.
Summary:",144,The final turn checks that budget-dependent action shifts align with backend events in the raw CSV.,data/fixtures/pilot_session_trace_requests.jsonl,0.0,147.16414734721184,1209.261640906334,9842.868234962225,146.97586372494698,0.3233812749385834,0.0,1209.5680013298988,0.08542090654373169,first_token,persistent,3.740966796875,3.740966796875,0.299072265625,1209.5680013298988,long,True,True," 
The final session C turn closes the trace by analyzing action distributions across various budgets",15277.9697265625,kivi_2bit_residual64,0.022727272727272707,0.9772727272727273,0.0,session_c_turn_002__pressure_r1_c1,3.740966796875,3.44189453125,9611.765625,0.0,session-c__pressure_r1_c1,eval,summary,147.16414734721184,2
kivi,False,,0.0,23,qwen2_kivi,2,false,history_turns_present,False,802,edgekv-kivi,kivi,7618.2841796875,7659.97265625,,,,,,,,,,"[""User: Summarize:\nSession C carries a longer report about memory budgeting across many concurrent conversations. It emphasizes that the system should separate policy-level filtering from backend budget hits.\nSummary:"", ""Assistant: The report distinguishes policy budget filtering from real backend budget hits under concurrency."", ""User: Summarize:\nThe second turn of session C explains that a resident trace should show global resident KV near the configured budget and expose queueing if pressure remains too high.\nSummary:"", ""Assistant: A good trace shows resident KV near budget and may expose queueing under sustained pressure.""]",quantized,32,11424,True,6440,392,32256,64,16,1.0,0.6875,0.75,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,,"Summarize:
The final session C turn closes the trace by comparing action distributions under different budgets and checking whether backend events align with the raw CSV.
Summary:",144,The final turn checks that budget-dependent action shifts align with backend events in the raw CSV.,data/fixtures/pilot_session_trace_requests.jsonl,0.0,143.08055490255356,1208.1215269863605,9842.868234962225,142.88979023694992,0.3233812749385834,0.0,1208.4297835826874,0.08103251457214355,first_token,persistent,3.740966796875,3.740966796875,0.299072265625,1208.4297835826874,long,True,True," 
The final session C turn closes the trace by analyzing action distributions across various budgets",15278.2568359375,kivi_2bit_residual64,0.022727272727272707,0.9772727272727273,0.0,session_c_turn_002__pressure_r1_c2,3.740966796875,3.44189453125,9611.765625,0.0,session-c__pressure_r1_c2,eval,summary,143.08055490255356,2
h2o,False,,0.0,0,qwen2_h2o,,false,,,95,edgekv-h2o,h2o,7529.77685546875,7534.9853515625,4,0.1,2,4,448,21,448,0.1,2,[],,,,,,,,,,1.0,0.7142857142857143,0.8571428571428572,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,f1,,"Context:
TailGuardKV keeps per-session KV state.

Question:
What does resident KV mean?
Answer:",,resident KV is the portion of cached key/value state still kept in memory,data/fixtures/pilot_session_trace_requests.jsonl,0.0,1850.2263315021992,2874.5252080261707,14080.584093928337,1849.6886156499386,1928.1642585992813,0.17326697707176208,2875.3521107137203,0.1747719943523407,first_token,persistent,0.2196044921875,0.2196044921875,0.2196044921875,2875.3521107137203,short,True,True," In the context of distributed systems, a common pattern is to use a `for",15064.76220703125,h2o_heavy10_recent10,0.0,1.0,0.0,session_a_turn_000__pressure_r1_c1,0.2196044921875,0.0,7825.7734375,0.0,session-a__pressure_r1_c1,calibration,qa,1850.2263315021992,0
h2o,False,,0.0,1,qwen2_h2o,,false,,,95,edgekv-h2o,h2o,7529.89306640625,7535.1015625,4,0.1,2,4,448,21,448,0.1,2,[],,,,,,,,,,1.0,0.7142857142857143,0.8571428571428572,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,f1,,"Context:
TailGuardKV keeps per-session KV state.

Question:
What does resident KV mean?
Answer:",,resident KV is the portion of cached key/value state still kept in memory,data/fixtures/pilot_session_trace_requests.jsonl,0.0,87.10247650742531,1103.0756384134293,14080.584093928337,86.67353168129921,1928.1642585992813,0.20596012473106384,1103.6037541925907,0.10236725211143494,first_token,persistent,0.2196044921875,0.2196044921875,0.2196044921875,1103.6037541925907,short,True,True," In the context of distributed systems, a common pattern is to use a `for",15064.99462890625,h2o_heavy10_recent10,0.0,1.0,0.0,session_a_turn_000__pressure_r1_c2,0.2196044921875,0.0,7825.7734375,0.0,session-a__pressure_r1_c2,calibration,qa,87.10247650742531,0
h2o,False,,0.0,2,qwen2_h2o,,false,,,193,edgekv-h2o,h2o,7539.88232421875,7549.8408203125,6,0.1,3,6,448,37,448,0.1,3,[],,,,,,,,,,1.0,0.8571428571428571,0.9285714285714286,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,,"Summarize:
Session B starts with a medium-length document about cache eviction and restore costs. The important point is that offloading saves memory but may add restore latency later.
Summary:",,Offloading reduces memory pressure but can add restore latency when the session resumes.,data/fixtures/pilot_session_trace_requests.jsonl,0.0,90.47912806272507,1104.9488969147205,14080.584093928337,90.02441167831421,1928.1642585992813,0.2547800540924072,1105.586115270853,0.10298937559127808,first_token,persistent,0.32940673828125,0.32940673828125,0.32940673828125,1105.586115270853,medium,True,True, Session highlights the financial implications of different eviction strategies. It also includes a discussion of,15089.72314453125,h2o_heavy10_recent10,0.12857142857142856,0.8714285714285714,0.0,session_b_turn_000__pressure_r1_c1,0.32940673828125,0.0,7825.7734375,0.0,session-b__pressure_r1_c1,calibration,summary,90.47912806272507,0
h2o,False,,0.0,3,qwen2_h2o,,false,,,193,edgekv-h2o,h2o,7540.05322265625,7550.01171875,6,0.1,3,6,448,37,448,0.1,3,[],,,,,,,,,,1.0,0.8571428571428571,0.9285714285714286,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,,"Summarize:
Session B starts with a medium-length document about cache eviction and restore costs. The important point is that offloading saves memory but may add restore latency later.
Summary:",,Offloading reduces memory pressure but can add restore latency when the session resumes.,data/fixtures/pilot_session_trace_requests.jsonl,0.0,90.80548956990242,1105.8001853525639,14080.584093928337,90.403962880373,1928.1642585992813,0.20832940936088562,1106.3726134598255,0.08788332343101501,first_token,persistent,0.32940673828125,0.32940673828125,0.32940673828125,1106.3726134598255,medium,True,True, Session highlights the financial implications of different eviction strategies. It also includes a discussion of,15090.06494140625,h2o_heavy10_recent10,0.12857142857142856,0.8714285714285714,0.0,session_b_turn_000__pressure_r1_c2,0.32940673828125,0.0,7825.7734375,0.0,session-b__pressure_r1_c2,calibration,summary,90.80548956990242,0
h2o,False,,0.0,4,qwen2_h2o,,false,,,301,edgekv-h2o,h2o,7554.93310546875,7572.6103515625,12,0.1,6,12,448,63,448,0.1,6,"[""User: Context:\nTailGuardKV keeps per-session KV state.\n\nQuestion:\nWhat does resident KV mean?\nAnswer:"", ""Assistant: resident KV is the portion of cached key/value state still kept in memory""]",,,,,,,,,,1.0,0.7,0.7,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,f1,,"Context:
TailGuardKV tracks offloaded and dropped state separately.

Question:
Which one causes recompute?
Answer:",,dropped state causes recompute when the session returns,data/fixtures/pilot_session_trace_requests.jsonl,0.0,95.82878649234772,1110.0690253078938,14080.584093928337,95.2911376953125,1928.1642585992813,0.32399967312812805,1110.739078372717,0.10002776980400085,first_token,persistent,0.6588134765625,0.6588134765625,0.439208984375,1110.739078372717,short,True,True," 
Recompute typically occurs when the data stored in a key-value (KV)",15127.54345703125,h2o_heavy10_recent10,0.0,1.0,0.0,session_a_turn_001__pressure_r1_c1,0.6588134765625,0.2196044921875,7825.7734375,0.0,session-a__pressure_r1_c1,calibration,qa,95.82878649234772,1
h2o,False,,0.0,5,qwen2_h2o,,false,,,301,edgekv-h2o,h2o,7555.26806640625,7572.9453125,12,0.1,6,12,448,63,448,0.1,6,"[""User: Context:\nTailGuardKV keeps per-session KV state.\n\nQuestion:\nWhat does resident KV mean?\nAnswer:"", ""Assistant: resident KV is the portion of cached key/value state still kept in memory""]",,,,,,,,,,1.0,0.7,0.7,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,f1,,"Context:
TailGuardKV tracks offloaded and dropped state separately.

Question:
Which one causes recompute?
Answer:",,dropped state causes recompute when the session returns,data/fixtures/pilot_session_trace_requests.jsonl,0.0,95.75865790247917,1120.2742978930473,14080.584093928337,95.25029361248016,1928.1642585992813,0.29836222529411316,1120.9627576172352,0.1026056706905365,first_token,persistent,0.6588134765625,0.6588134765625,0.439208984375,1120.9627576172352,short,True,True," 
Recompute typically occurs when the data stored in a key-value (KV)",15128.21337890625,h2o_heavy10_recent10,0.0,1.0,0.0,session_a_turn_001__pressure_r1_c2,0.6588134765625,0.2196044921875,7825.7734375,0.0,session-a__pressure_r1_c2,calibration,qa,95.75865790247917,1
h2o,False,,0.0,6,qwen2_h2o,,false,,,209,edgekv-h2o,h2o,7539.77685546875,7549.4384765625,6,0.1,3,6,448,36,448,0.1,3,[],,,,,,,,,,1.0,0.9285714285714286,0.9285714285714286,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,,"Summarize:
Session C carries a longer report about memory budgeting across many concurrent conversations. It emphasizes that the system should separate policy-level filtering from backend budget hits.
Summary:",,The report distinguishes policy budget filtering from real backend budget hits under concurrency.,data/fixtures/pilot_session_trace_requests.jsonl,0.0,94.9946977198124,1133.8017508387566,14080.584093928337,94.53961998224258,1928.1642585992813,0.24133175611495972,1134.4560459256172,0.09586289525032043,first_token,persistent,0.32940673828125,0.32940673828125,0.32940673828125,1134.4560459256172,long,True,True, Session discusses the concept of allocating a certain amount of money for a specific purpose.,15089.21533203125,h2o_heavy10_recent10,0.0,1.0,0.0,session_c_turn_000__pressure_r1_c1,0.32940673828125,0.0,7825.7734375,0.0,session-c__pressure_r1_c1,calibration,summary,94.9946977198124,0
h2o,False,,0.0,7,qwen2_h2o,,false,,,209,edgekv-h2o,h2o,7539.94775390625,7549.609375,6,0.1,3,6,448,36,448,0.1,3,[],,,,,,,,,,1.0,0.9285714285714286,0.9285714285714286,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,,"Summarize:
Session C carries a longer report about memory budgeting across many concurrent conversations. It emphasizes that the system should separate policy-level filtering from backend budget hits.
Summary:",,The report distinguishes policy budget filtering from real backend budget hits under concurrency.,data/fixtures/pilot_session_trace_requests.jsonl,0.0,92.89736673235893,1108.4931530058384,14080.584093928337,92.41440147161484,1928.1642585992813,0.2726428210735321,1109.0740449726582,0.09917467832565308,first_token,persistent,0.32940673828125,0.32940673828125,0.32940673828125,1109.0740449726582,long,True,True, Session discusses the concept of allocating a certain amount of money for a specific purpose.,15089.55712890625,h2o_heavy10_recent10,0.0,1.0,0.0,session_c_turn_000__pressure_r1_c2,0.32940673828125,0.0,7825.7734375,0.0,session-c__pressure_r1_c2,calibration,summary,92.89736673235893,0
h2o,False,,0.0,8,qwen2_h2o,,false,,,426,edgekv-h2o,h2o,7567.51123046875,7590.8271484375,16,0.1,8,16,448,82,448,0.1,8,"[""User: Summarize:\nSession B starts with a medium-length document about cache eviction and restore costs. The important point is that offloading saves memory but may add restore latency later.\nSummary:"", ""Assistant: Offloading reduces memory pressure but can add restore latency when the session resumes.""]",,,,,,,,,,1.0,0.6666666666666667,0.6666666666666667,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,,"Summarize:
The follow-up for session B discusses how restore events can increase TTFT even when average memory drops.
Summary:",,Restore events can raise TTFT even if average memory usage goes down.,data/fixtures/pilot_session_trace_requests.jsonl,0.0,108.19313302636147,1136.2337805330753,14080.584093928337,107.64206945896149,1928.1642585992813,0.35437941551208496,1136.928267776966,0.09443983435630798,first_token,persistent,0.87841796875,0.87841796875,0.54901123046875,1136.928267776966,medium,True,True," 
Even as average memory usage decreases, the cost of evicting data from",15158.33837890625,h2o_heavy10_recent10,0.04166666666666674,0.9583333333333333,0.0,session_b_turn_001__pressure_r1_c1,0.87841796875,0.32940673828125,7825.7734375,0.0,session-b__pressure_r1_c1,calibration,summary,108.19313302636147,1
